ID;TravelMotives;TravelModes;RegionCharacteristics;Periods;Trips_1;DistanceTravelled_2;TimeTravelled_3
43236;2030220;A018984;PV27    ;2018JJ00;    0.06;    0.24;    1.08
43237;2030220;A018984;PV27    ;2019JJ00;    0.05;    0.23;    1.02
43238;2030220;A018984;PV27    ;2020JJ00;    0.05;    0.22;    1.04
43239;2030220;A018984;PV27    ;2021JJ00;    0.05;    0.22;    0.99
43240;2030220;A018984;PV27    ;2022JJ00;    0.05;    0.24;    1.09
43241;2030220;A018984;PV27    ;2023JJ00;    0.06;    0.23;    1.22
43242;2030220;A018984;PV28    ;2018JJ00;    0.05;    0.18;    0.91
43243;2030220;A018984;PV28    ;2019JJ00;    0.05;    0.17;    0.83
43244;2030220;A018984;PV28    ;2020JJ00;    0.05;    0.17;    0.86
43245;2030220;A018984;PV28    ;2021JJ00;    0.04;    0.19;    0.92
43246;2030220;A018984;PV28    ;2022JJ00;    0.05;    0.17;    0.82
43247;2030220;A018984;PV28    ;2023JJ00;    0.05;    0.17;    0.81
43248;2030220;A018984;PV29    ;2018JJ00;       .;       .;       .
43249;2030220;A018984;PV29    ;2019JJ00;       .;       .;       .
43250;2030220;A018984;PV29    ;2020JJ00;       .;       .;       .
43251;2030220;A018984;PV29    ;2021JJ00;       .;       .;       .
43252;2030220;A018984;PV29    ;2022JJ00;       .;       .;       .
43253;2030220;A018984;PV29    ;2023JJ00;       .;       .;       .
43254;2030220;A018984;PV30    ;2018JJ00;    0.07;    0.28;    1.32
43255;2030220;A018984;PV30    ;2019JJ00;    0.06;    0.20;    1.02
43256;2030220;A018984;PV30    ;2020JJ00;    0.06;    0.19;    0.95
43257;2030220;A018984;PV30    ;2021JJ00;    0.06;    0.21;    1.03
43258;2030220;A018984;PV30    ;2022JJ00;    0.07;    0.26;    1.27
43259;2030220;A018984;PV30    ;2023JJ00;    0.06;    0.24;    1.09
43260;2030220;A018984;PV31    ;2018JJ00;    0.04;    0.13;    0.60
43261;2030220;A018984;PV31    ;2019JJ00;    0.05;    0.16;    0.86
43262;2030220;A018984;PV31    ;2020JJ00;    0.04;    0.14;    0.70
43263;2030220;A018984;PV31    ;2021JJ00;    0.04;    0.14;    0.79
43264;2030220;A018984;PV31    ;2022JJ00;    0.04;    0.16;    0.72
43265;2030220;A018984;PV31    ;2023JJ00;    0.04;    0.13;    0.63
43590;2030220;A018985;PV20    ;2018JJ00;       .;       .;       .
43591;2030220;A018985;PV20    ;2019JJ00;       .;       .;       .
43592;2030220;A018985;PV20    ;2020JJ00;       .;       .;       .
43593;2030220;A018985;PV20    ;2021JJ00;       .;       .;       .
43594;2030220;A018985;PV20    ;2022JJ00;       .;       .;       .
43595;2030220;A018985;PV20    ;2023JJ00;       .;       .;       .
43596;2030220;A018985;PV21    ;2018JJ00;       .;       .;       .
43597;2030220;A018985;PV21    ;2019JJ00;       .;       .;       .
43598;2030220;A018985;PV21    ;2020JJ00;       .;       .;       .
43599;2030220;A018985;PV21    ;2021JJ00;       .;       .;       .
43600;2030220;A018985;PV21    ;2022JJ00;       .;       .;       .
43601;2030220;A018985;PV21    ;2023JJ00;       .;       .;       .
43602;2030220;A018985;PV22    ;2018JJ00;       .;       .;       .
43603;2030220;A018985;PV22    ;2019JJ00;       .;       .;       .
43604;2030220;A018985;PV22    ;2020JJ00;       .;       .;       .
43605;2030220;A018985;PV22    ;2021JJ00;       .;       .;       .
43606;2030220;A018985;PV22    ;2022JJ00;       .;       .;       .
43607;2030220;A018985;PV22    ;2023JJ00;       .;       .;       .
43608;2030220;A018985;PV23    ;2018JJ00;       .;       .;       .
43609;2030220;A018985;PV23    ;2019JJ00;    0.04;    0.03;    0.27
43610;2030220;A018985;PV23    ;2020JJ00;       .;       .;       .
43611;2030220;A018985;PV23    ;2021JJ00;    0.04;    0.04;       .
43612;2030220;A018985;PV23    ;2022JJ00;    0.04;    0.03;       .
43613;2030220;A018985;PV23    ;2023JJ00;    0.03;    0.02;    0.15
43614;2030220;A018985;PV24    ;2018JJ00;       .;       .;       .
43615;2030220;A018985;PV24    ;2019JJ00;       .;       .;       .
43616;2030220;A018985;PV24    ;2020JJ00;       .;       .;       .
43617;2030220;A018985;PV24    ;2021JJ00;       .;       .;       .
43618;2030220;A018985;PV24    ;2022JJ00;       .;       .;       .
43619;2030220;A018985;PV24    ;2023JJ00;       .;       .;       .
43620;2030220;A018985;PV25    ;2018JJ00;    0.03;    0.03;       .
43621;2030220;A018985;PV25    ;2019JJ00;    0.02;    0.03;    0.30
43622;2030220;A018985;PV25    ;2020JJ00;    0.04;    0.03;    0.34
43623;2030220;A018985;PV25    ;2021JJ00;    0.03;    0.04;    0.44
43624;2030220;A018985;PV25    ;2022JJ00;    0.03;    0.03;    0.29
43625;2030220;A018985;PV25    ;2023JJ00;    0.03;    0.03;    0.34
43626;2030220;A018985;PV26    ;2018JJ00;    0.03;    0.04;       .
43627;2030220;A018985;PV26    ;2019JJ00;       .;       .;       .
43628;2030220;A018985;PV26    ;2020JJ00;    0.03;    0.03;    0.28
43629;2030220;A018985;PV26    ;2021JJ00;    0.04;    0.03;    0.44
43630;2030220;A018985;PV26    ;2022JJ00;    0.03;    0.03;    0.34
43631;2030220;A018985;PV26    ;2023JJ00;    0.03;    0.04;       .
43632;2030220;A018985;PV27    ;2018JJ00;    0.03;    0.04;    0.32
43633;2030220;A018985;PV27    ;2019JJ00;    0.02;    0.05;       .
43634;2030220;A018985;PV27    ;2020JJ00;    0.03;    0.04;    0.32
43635;2030220;A018985;PV27    ;2021JJ00;    0.03;    0.05;    0.48
43636;2030220;A018985;PV27    ;2022JJ00;    0.03;    0.04;    0.34
43637;2030220;A018985;PV27    ;2023JJ00;    0.03;    0.04;    0.40
43638;2030220;A018985;PV28    ;2018JJ00;    0.03;    0.05;    0.42
43639;2030220;A018985;PV28    ;2019JJ00;    0.03;    0.04;    0.33
43640;2030220;A018985;PV28    ;2020JJ00;    0.03;    0.03;    0.30
43641;2030220;A018985;PV28    ;2021JJ00;    0.04;    0.04;    0.44
43642;2030220;A018985;PV28    ;2022JJ00;    0.04;    0.04;    0.41
43643;2030220;A018985;PV28    ;2023JJ00;    0.03;    0.05;    0.49
43644;2030220;A018985;PV29    ;2018JJ00;       .;       .;       .
43645;2030220;A018985;PV29    ;2019JJ00;       .;       .;       .
43646;2030220;A018985;PV29    ;2020JJ00;       .;       .;       .
43647;2030220;A018985;PV29    ;2021JJ00;       .;       .;       .
43648;2030220;A018985;PV29    ;2022JJ00;       .;       .;       .
43649;2030220;A018985;PV29    ;2023JJ00;       .;       .;       .
43650;2030220;A018985;PV30    ;2018JJ00;    0.03;    0.04;    0.33
43651;2030220;A018985;PV30    ;2019JJ00;    0.03;    0.04;    0.32
43652;2030220;A018985;PV30    ;2020JJ00;    0.04;    0.04;    0.41
43653;2030220;A018985;PV30    ;2021JJ00;    0.04;    0.05;    0.58
43654;2030220;A018985;PV30    ;2022JJ00;    0.04;    0.05;    0.56
43655;2030220;A018985;PV30    ;2023JJ00;    0.03;    0.03;    0.36
43656;2030220;A018985;PV31    ;2018JJ00;    0.04;    0.05;    0.50
43657;2030220;A018985;PV31    ;2019JJ00;    0.04;       .;       .
43658;2030220;A018985;PV31    ;2020JJ00;    0.04;    0.03;    0.32
43659;2030220;A018985;PV31    ;2021JJ00;    0.04;    0.05;    0.58
43660;2030220;A018985;PV31    ;2022JJ00;    0.05;    0.06;    0.64
43661;2030220;A018985;PV31    ;2023JJ00;    0.05;    0.04;    0.47
43986;2030220;A018986;PV20    ;2018JJ00;       .;       .;       .
43987;2030220;A018986;PV20    ;2019JJ00;       .;       .;       .
43988;2030220;A018986;PV20    ;2020JJ00;       .;       .;       .
43989;2030220;A018986;PV20    ;2021JJ00;       .;       .;       .
43990;2030220;A018986;PV20    ;2022JJ00;       .;       .;       .
43991;2030220;A018986;PV20    ;2023JJ00;       .;       .;       .
43992;2030220;A018986;PV21    ;2018JJ00;       .;       .;       .
43993;2030220;A018986;PV21    ;2019JJ00;       .;       .;       .
43994;2030220;A018986;PV21    ;2020JJ00;       .;       .;       .
43995;2030220;A018986;PV21    ;2021JJ00;       .;       .;       .
43996;2030220;A018986;PV21    ;2022JJ00;       .;       .;       .
43997;2030220;A018986;PV21    ;2023JJ00;       .;       .;       .
43998;2030220;A018986;PV22    ;2018JJ00;       .;       .;       .
43999;2030220;A018986;PV22    ;2019JJ00;       .;       .;       .
44000;2030220;A018986;PV22    ;2020JJ00;       .;       .;       .
44001;2030220;A018986;PV22    ;2021JJ00;       .;       .;       .
44002;2030220;A018986;PV22    ;2022JJ00;       .;       .;       .
44003;2030220;A018986;PV22    ;2023JJ00;       .;       .;       .
44004;2030220;A018986;PV23    ;2018JJ00;       .;       .;       .
44005;2030220;A018986;PV23    ;2019JJ00;       .;       .;       .
44006;2030220;A018986;PV23    ;2020JJ00;       .;       .;       .
44007;2030220;A018986;PV23    ;2021JJ00;       .;       .;       .
44008;2030220;A018986;PV23    ;2022JJ00;       .;       .;       .
44009;2030220;A018986;PV23    ;2023JJ00;       .;       .;       .
44010;2030220;A018986;PV24    ;2018JJ00;       .;       .;       .
44011;2030220;A018986;PV24    ;2019JJ00;       .;       .;       .
44012;2030220;A018986;PV24    ;2020JJ00;       .;       .;       .
44013;2030220;A018986;PV24    ;2021JJ00;       .;       .;       .
44014;2030220;A018986;PV24    ;2022JJ00;       .;       .;       .
44015;2030220;A018986;PV24    ;2023JJ00;       .;       .;       .
44016;2030220;A018986;PV25    ;2018JJ00;       .;       .;       .
44017;2030220;A018986;PV25    ;2019JJ00;       .;       .;       .
44018;2030220;A018986;PV25    ;2020JJ00;       .;       .;       .
44019;2030220;A018986;PV25    ;2021JJ00;       .;       .;       .
44020;2030220;A018986;PV25    ;2022JJ00;       .;       .;       .
44021;2030220;A018986;PV25    ;2023JJ00;       .;       .;       .
44022;2030220;A018986;PV26    ;2018JJ00;       .;       .;       .
44023;2030220;A018986;PV26    ;2019JJ00;       .;       .;       .
44024;2030220;A018986;PV26    ;2020JJ00;       .;       .;       .
44025;2030220;A018986;PV26    ;2021JJ00;       .;       .;       .
44026;2030220;A018986;PV26    ;2022JJ00;       .;       .;       .
44027;2030220;A018986;PV26    ;2023JJ00;       .;       .;       .
44028;2030220;A018986;PV27    ;2018JJ00;    0.01;    0.15;    0.36
44029;2030220;A018986;PV27    ;2019JJ00;       .;       .;       .
44030;2030220;A018986;PV27    ;2020JJ00;       .;       .;       .
44031;2030220;A018986;PV27    ;2021JJ00;       .;       .;       .
44032;2030220;A018986;PV27    ;2022JJ00;       .;       .;       .
44033;2030220;A018986;PV27    ;2023JJ00;       .;       .;       .
44034;2030220;A018986;PV28    ;2018JJ00;       .;       .;       .
44035;2030220;A018986;PV28    ;2019JJ00;       .;       .;       .
44036;2030220;A018986;PV28    ;2020JJ00;       .;       .;       .
44037;2030220;A018986;PV28    ;2021JJ00;    0.01;       .;       .
44038;2030220;A018986;PV28    ;2022JJ00;    0.01;    0.10;    0.27
44039;2030220;A018986;PV28    ;2023JJ00;    0.01;       .;    0.15
44040;2030220;A018986;PV29    ;2018JJ00;       .;       .;       .
44041;2030220;A018986;PV29    ;2019JJ00;       .;       .;       .
44042;2030220;A018986;PV29    ;2020JJ00;       .;       .;       .
44043;2030220;A018986;PV29    ;2021JJ00;       .;       .;       .
44044;2030220;A018986;PV29    ;2022JJ00;       .;       .;       .
44045;2030220;A018986;PV29    ;2023JJ00;       .;       .;       .
44046;2030220;A018986;PV30    ;2018JJ00;       .;       .;       .
44047;2030220;A018986;PV30    ;2019JJ00;       .;       .;       .
44048;2030220;A018986;PV30    ;2020JJ00;       .;       .;       .
44049;2030220;A018986;PV30    ;2021JJ00;       .;       .;       .
44050;2030220;A018986;PV30    ;2022JJ00;       .;       .;       .
44051;2030220;A018986;PV30    ;2023JJ00;       .;       .;       .
44052;2030220;A018986;PV31    ;2018JJ00;       .;       .;       .
44053;2030220;A018986;PV31    ;2019JJ00;       .;       .;       .
44054;2030220;A018986;PV31    ;2020JJ00;       .;       .;       .
44055;2030220;A018986;PV31    ;2021JJ00;       .;       .;       .
44056;2030220;A018986;PV31    ;2022JJ00;       .;       .;       .
44057;2030220;A018986;PV31    ;2023JJ00;       .;       .;       .
47946;2030230;A048583;PV20    ;2018JJ00;    0.12;    2.29;    3.57
47947;2030230;A048583;PV20    ;2019JJ00;    0.14;       .;    4.34
47948;2030230;A048583;PV20    ;2020JJ00;    0.09;       .;    2.89
47949;2030230;A048583;PV20    ;2021JJ00;    0.08;       .;       .
47950;2030230;A048583;PV20    ;2022JJ00;    0.10;    1.95;    2.60
47951;2030230;A048583;PV20    ;2023JJ00;    0.13;    2.25;    3.41
47952;2030230;A048583;PV21    ;2018JJ00;    0.13;    2.71;    3.23
47953;2030230;A048583;PV21    ;2019JJ00;    0.13;    2.56;    2.93
47954;2030230;A048583;PV21    ;2020JJ00;    0.11;    2.06;    2.56
47955;2030230;A048583;PV21    ;2021JJ00;    0.10;    2.26;    2.73
47956;2030230;A048583;PV21    ;2022JJ00;    0.15;    3.25;    4.06
47957;2030230;A048583;PV21    ;2023JJ00;    0.12;    2.34;    2.85
47958;2030230;A048583;PV22    ;2018JJ00;    0.15;    3.51;    4.49
47959;2030230;A048583;PV22    ;2019JJ00;    0.20;    4.00;    4.83
47960;2030230;A048583;PV22    ;2020JJ00;    0.10;    1.17;    2.16
47961;2030230;A048583;PV22    ;2021JJ00;    0.09;    1.28;    2.21
47962;2030230;A048583;PV22    ;2022JJ00;    0.16;    2.99;    4.39
47963;2030230;A048583;PV22    ;2023JJ00;    0.16;    2.25;    3.45
47964;2030230;A048583;PV23    ;2018JJ00;    0.16;    2.73;    3.89
47965;2030230;A048583;PV23    ;2019JJ00;    0.14;    2.76;    3.86
47966;2030230;A048583;PV23    ;2020JJ00;    0.09;    1.71;    2.24
47967;2030230;A048583;PV23    ;2021JJ00;    0.09;    1.34;    2.18
47968;2030230;A048583;PV23    ;2022JJ00;    0.12;    2.22;    3.13
47969;2030230;A048583;PV23    ;2023JJ00;    0.14;    2.52;    3.65
47970;2030230;A048583;PV24    ;2018JJ00;    0.14;    2.67;    3.23
47971;2030230;A048583;PV24    ;2019JJ00;    0.14;    2.13;    2.94
47972;2030230;A048583;PV24    ;2020JJ00;    0.10;    2.06;    2.44
47973;2030230;A048583;PV24    ;2021JJ00;    0.06;    2.06;    2.46
47974;2030230;A048583;PV24    ;2022JJ00;    0.14;    3.45;    4.29
47975;2030230;A048583;PV24    ;2023JJ00;    0.17;    4.54;    5.39
47976;2030230;A048583;PV25    ;2018JJ00;    0.16;    3.38;    4.25
47977;2030230;A048583;PV25    ;2019JJ00;    0.16;    3.00;    4.15
47978;2030230;A048583;PV25    ;2020JJ00;    0.11;    1.99;    2.92
47979;2030230;A048583;PV25    ;2021JJ00;    0.10;    2.10;    3.01
47980;2030230;A048583;PV25    ;2022JJ00;    0.14;    2.47;    3.50
47981;2030230;A048583;PV25    ;2023JJ00;    0.14;    2.39;    3.39
47982;2030230;A048583;PV26    ;2018JJ00;    0.13;    2.42;    3.21
47983;2030230;A048583;PV26    ;2019JJ00;    0.15;    3.20;    4.06
47984;2030230;A048583;PV26    ;2020JJ00;    0.09;    1.70;    2.41
47985;2030230;A048583;PV26    ;2021JJ00;    0.10;    1.87;    2.78
47986;2030230;A048583;PV26    ;2022JJ00;    0.14;    2.61;    3.67
47987;2030230;A048583;PV26    ;2023JJ00;    0.15;    2.82;    3.90
47988;2030230;A048583;PV27    ;2018JJ00;    0.12;    2.23;    3.21
47989;2030230;A048583;PV27    ;2019JJ00;    0.13;    2.46;    3.65
47990;2030230;A048583;PV27    ;2020JJ00;    0.09;    1.59;    2.33
47991;2030230;A048583;PV27    ;2021JJ00;    0.09;    1.95;    2.82
47992;2030230;A048583;PV27    ;2022JJ00;    0.10;    1.99;    3.12
47993;2030230;A048583;PV27    ;2023JJ00;    0.11;    2.37;    3.24
47994;2030230;A048583;PV28    ;2018JJ00;    0.14;    2.47;    3.80
47995;2030230;A048583;PV28    ;2019JJ00;    0.14;    2.67;    3.76
47996;2030230;A048583;PV28    ;2020JJ00;    0.09;    1.54;    2.54
47997;2030230;A048583;PV28    ;2021JJ00;    0.09;    1.98;    2.82
47998;2030230;A048583;PV28    ;2022JJ00;    0.12;    2.15;    3.27
47999;2030230;A048583;PV28    ;2023JJ00;    0.13;    2.43;    3.75
48000;2030230;A048583;PV29    ;2018JJ00;    0.14;    2.83;    3.51
48001;2030230;A048583;PV29    ;2019JJ00;    0.16;    2.46;    3.89
48002;2030230;A048583;PV29    ;2020JJ00;    0.11;    1.89;    2.64
48003;2030230;A048583;PV29    ;2021JJ00;       .;       .;       .
48004;2030230;A048583;PV29    ;2022JJ00;    0.13;    1.61;    2.39
48005;2030230;A048583;PV29    ;2023JJ00;    0.16;    2.46;    3.43
48006;2030230;A048583;PV30    ;2018JJ00;    0.15;    2.52;    3.67
48007;2030230;A048583;PV30    ;2019JJ00;    0.17;    2.81;    3.86
48008;2030230;A048583;PV30    ;2020JJ00;    0.11;    1.63;    2.53
48009;2030230;A048583;PV30    ;2021JJ00;    0.10;    1.84;    2.70
48010;2030230;A048583;PV30    ;2022JJ00;    0.13;    2.35;    3.32
48011;2030230;A048583;PV30    ;2023JJ00;    0.16;    2.62;    3.74
48012;2030230;A048583;PV31    ;2018JJ00;    0.15;    1.81;    3.09
48013;2030230;A048583;PV31    ;2019JJ00;    0.18;    2.45;    3.58
48014;2030230;A048583;PV31    ;2020JJ00;    0.13;    1.47;    2.57
48015;2030230;A048583;PV31    ;2021JJ00;    0.11;    1.54;    2.83
48016;2030230;A048583;PV31    ;2022JJ00;    0.15;    2.08;    3.31
48017;2030230;A048583;PV31    ;2023JJ00;    0.17;    2.14;    3.49
48342;2030230;A048584;PV20    ;2018JJ00;    0.08;    2.20;       .
48343;2030230;A048584;PV20    ;2019JJ00;    0.06;    1.47;    2.34
48344;2030230;A048584;PV20    ;2020JJ00;       .;       .;       .
48345;2030230;A048584;PV20    ;2021JJ00;       .;       .;       .
48346;2030230;A048584;PV20    ;2022JJ00;    0.07;    2.25;    2.81
48347;2030230;A048584;PV20    ;2023JJ00;    0.06;    1.81;    2.24
48348;2030230;A048584;PV21    ;2018JJ00;    0.08;    1.74;    2.95
48349;2030230;A048584;PV21    ;2019JJ00;    0.09;    3.00;    4.06
48350;2030230;A048584;PV21    ;2020JJ00;    0.06;    1.47;    1.75
48351;2030230;A048584;PV21    ;2021JJ00;       .;       .;       .
48352;2030230;A048584;PV21    ;2022JJ00;    0.08;    2.34;    3.34
48353;2030230;A048584;PV21    ;2023JJ00;    0.06;       .;    2.14
48354;2030230;A048584;PV22    ;2018JJ00;    0.08;    1.80;    2.21
48355;2030230;A048584;PV22    ;2019JJ00;    0.07;       .;    2.33
48356;2030230;A048584;PV22    ;2020JJ00;       .;       .;       .
48357;2030230;A048584;PV22    ;2021JJ00;       .;       .;       .
48358;2030230;A048584;PV22    ;2022JJ00;       .;       .;       .
48359;2030230;A048584;PV22    ;2023JJ00;       .;       .;       .
48360;2030230;A048584;PV23    ;2018JJ00;    0.07;    1.87;    2.38
48361;2030230;A048584;PV23    ;2019JJ00;    0.08;    2.48;    2.99
48362;2030230;A048584;PV23    ;2020JJ00;    0.05;       .;    1.47
48363;2030230;A048584;PV23    ;2021JJ00;    0.06;    1.44;    1.92
48364;2030230;A048584;PV23    ;2022JJ00;    0.06;    1.43;    1.76
48365;2030230;A048584;PV23    ;2023JJ00;    0.08;    2.80;    3.10
48366;2030230;A048584;PV24    ;2018JJ00;    0.08;    1.98;    2.68
48367;2030230;A048584;PV24    ;2019JJ00;    0.07;    2.79;    3.09
48368;2030230;A048584;PV24    ;2020JJ00;       .;       .;       .
